Opp. Id;ContactId;RecordType.Name;Account.Name;Amount;Platform__c;CloseDate;Donation_Date__c;StageName;Campaign.Name
0065G00000XHtW1QAL;003f400001IklioAAB;Donation;`5304;100;Facebook;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtW2QAL;0035G00001acrzmQAA;Donation;`5306;100;Facebook;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtW3QAL;0035G00001acrznQAA;Donation;`5356;25;Facebook;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtW4QAL;0035G00001acrzoQAA;Donation;`5395;25;Facebook;3.12.2020;;Closed Won;
0065G00000XHtW5QAL;003f400001YOw2hAAD;Donation;`5437;50;Facebook;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtW6QAL;003f400001CwHUlAAN;Donation;`5437;75;Facebook;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtW7QAL;0035G00001acrzpQAA;Donation;`5464;30;Facebook;25.11.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtWIQA1;0035G00001cdO4lQAE;Donation;`0011;5;Instagram;30.11.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtWcQAL;003f400001FxN22AAF;Donation;`3837;5;Instagram;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtWhQAL;0035G00001cdO0DQAU;Donation;`0397;25;Instagram;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtX1QAL;003f40000172qZbAAI;Donation;`4202;50;CTK Website;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHtXGQA1;0035G00001acs1WQAQ;Donation;`2501;50;;1.12.2020;;Closed Won;Giving Tuesday 2020
0065G00000XHy9sQAD;0035G00001ad0E8QAI;Donation;`3796;25;CTK Website;2.12.2020;;Closed Won;2020 Year End
0065G00000XHyACQA1;0035G00001ad0ErQAI;Donation;`1839;50;CTK Website;3.12.2020;;Closed Won;2020 Year End
0065G00000XHyADQA1;003f400001WEYaXAAX;Donation;`1324;25;CTK Website;8.12.2020;;Closed Won;2020 Year End
0065G00000XHyARQA1;003f400001CwGoNAAV;Donation;`4129;100;CTK Website;6.12.2020;;Closed Won;2020 Year End
0065G00000XHyJbQAL;;Expansion Income;`3613;200;;3.12.2020;;Awarded;
0065G00000XI2MSQA1;0035G00001ad6EZQAY;Donation;`0571;25;Facebook;21.11.2020;;Closed Won;
0065G00000XI2MTQA1;0035G00001ad6EaQAI;Donation;`0697;25;Facebook;17.11.2020;;Closed Won;
0065G00000XI2MUQA1;003f40000172mWSAAY;Donation;`0705;20;Facebook;15.11.2020;;Closed Won;
0065G00000XI2MVQA1;003f40000172muLAAQ;Donation;`1030;50;Facebook;18.11.2020;;Closed Won;
0065G00000XI2MWQA1;0035G00001ad6EbQAI;Donation;`1055;26,32;Facebook;20.11.2020;;Closed Won;
0065G00000XI2MXQA1;0035G00001ad6EcQAI;Donation;`1996;25;Facebook;21.11.2020;;Closed Won;
0065G00000XI2MYQA1;003f400000GtcYrAAJ;Donation;`5464;25;Facebook;3.11.2020;;Closed Won;
0065G00000XI2MZQA1;0035G00001ad6HIQAY;Donation;`2322;25;Facebook;5.11.2020;;Closed Won;
0065G00000XI2MaQAL;0035G00001ad6HJQAY;Donation;`2537;10;Facebook;16.11.2020;;Closed Won;
0065G00000XI2MbQAL;0035G00001abZyvQAE;Donation;`3164;10;Facebook;15.11.2020;;Closed Won;
0065G00000XI2McQAL;003f40000172pbdAAA;Donation;`4897;25;Facebook;4.11.2020;;Closed Won;
0065G00000XI2MdQAL;0035G00001ad6HKQAY;Donation;`3528;20;Facebook;6.11.2020;;Closed Won;
0065G00000XI2MeQAL;0035G00001ad6HLQAY;Donation;`3752;25;Facebook;2.11.2020;;Closed Won;
0065G00000XI2MfQAL;0035G00001ad6HMQAY;Donation;`3783;25;Facebook;21.11.2020;;Closed Won;
0065G00000XI2MgQAL;003f400000GtTbiAAF;Donation;`3938;50;Facebook;3.11.2020;;Closed Won;
0065G00000XI2MhQAL;0035G00001abZwSQAU;Donation;`4124;25;Facebook;17.11.2020;;Closed Won;
0065G00000XI2MiQAL;003f400000GtcULAAZ;Donation;`4301;100;Facebook;3.11.2020;;Closed Won;
0065G00000XI2MjQAL;0035G00001ad6HNQAY;Donation;`4512;40;Facebook;4.11.2020;;Closed Won;
0065G00000XI2MkQAL;0035G00001ad6HNQAY;Donation;`4512;40;Facebook;4.11.2020;;Closed Won;
0065G00000XI2MlQAL;0035G00001ad6HOQAY;Donation;`4514;20;Facebook;14.11.2020;;Closed Won;
0065G00000XI2MmQAL;0035G00001ad6HPQAY;Donation;`4618;25;Facebook;21.11.2020;;Closed Won;
0065G00000XI2MnQAL;003f40000172pMSAAY;Donation;`3164;20;Facebook;13.11.2020;;Closed Won;
0065G00000XI2MoQAL;003f40000172pMSAAY;Donation;`3164;20;Facebook;19.11.2020;;Closed Won;
0065G00000XI2MpQAL;003f40000172rhsAAA;Donation;`5356;50;Facebook;3.11.2020;;Closed Won;
0065G00000XI2MqQAL;0035G00001ad6HQQAY;Donation;`2276;20;CTK Website;9.12.2020;;Closed Won;2020 Year End
0065G00000XI2MrQAL;0035G00001ad6HRQAY;Donation;`2888;20;CTK Website;9.12.2020;;Closed Won;2020 Year End
0065G00000XI2MsQAL;003f4000018sDafAAE;Donation;`4319;230,76;Truist;25.11.2020;;Closed Won;United Way
0065G00000XI2MtQAL;003f40000172nr0AAA;Donation;`2012;115,41;Truist;25.11.2020;;Closed Won;United Way
0065G00000XI2MuQAL;003f400000GtcEPAAZ;Donation;`3838;1153,86;Truist;25.11.2020;;Closed Won;United Way
0065G00000XI2MvQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.11.2020;;Closed Won;2020 EWC
0065G00000XI2uYQAT;003f40000172ndQAAQ;Donation;`1667;500;;10.12.2020;;Closed Won;2020 Year End
0065G00000XI376QAD;003f40000172odEAAQ;Donation;`2470;250;;10.12.2020;;Closed Won;2020 Year End
0065G00000XI37fQAD;;Donation;`1161;100;;10.12.2020;;Closed Won;2020 Year End
0065G00000XI37gQAD;003f40000172muDAAQ;Donation;`0981;500;;10.12.2020;;Closed Won;2020 Year End
0065G00000XI37hQAD;0035G00001ad7z1QAA;Donation;`2752;16;;10.12.2020;;Closed Won;
0065G00000XI38EQAT;003f40000172oEJAAY;Grant;`2339;3830;;10.12.2020;;Awarded;
0065G00000XI38OQAT;003f400001NoQmpAAF;Donation;`1069;10;;10.12.2020;;Closed Won;
0065G00000XIFsXQAX;003f40000172rJXAAY;Donation;`4898;100;;1.12.2020;;Closed Won;2020 Year End
0065G00000XIIBSQA5;003f400001IjpjEAAR;Expansion Income;`3532;190;;15.12.2020;;Awarded;
0065G00000XIIC1QAP;;Donation;`1463;416,29;Check;15.12.2020;;Closed Won;
0065G00000XIIKQQA5;003f4000018sDaTAAU;Donation;`2695;100;;15.12.2020;;Closed Won;2020 Year End
0065G00000XIIKoQAP;0035G00001cbFX7QAM;Donation;`0865;5;CTK Website;14.12.2020;;Closed Won;2020 Year End
0065G00000XIS1ZQAX;003f4000018pJiAAAU;Donation;`3048;1134;Check;18.12.2020;;Closed Won;
0065G00000XIS1aQAH;0035G00001cbiIYQAY;Donation;`2259;50;CTK Website;19.12.2020;;Closed Won;2020 Year End
0065G00000XIS1oQAH;003f40000172mZvAAI;Donation;`0607;100;;18.12.2020;;Closed Won;2020 Year End
0065G00000XIS31QAH;003f40000172qB3AAI;Donation;`4033;100;CTK Website;18.12.2020;;Closed Won;2020 Year End
0065G00000XIS3LQAX;003f40000172pbsAAA;Donation;`3631;50;CTK Website;18.12.2020;;Closed Won;2020 Year End
0065G00000XIS3aQAH;0035G00001cbiFAQAY;Donation;`1990;15;CTK Website;18.12.2020;;Closed Won;2020 Year End
0065G00000XIS3pQAH;003f400000GtTbiAAF;Donation;`3938;67;CTK Website;18.12.2020;;Closed Won;
0065G00000XIVNIQA5;0035G00001cbpnkQAA;Donation;`0003;50;Check;21.12.2020;;Closed Won;
0065G00000XIWTTQA5;0035G00001cbq8lQAA;Donation;`0264;50;CTK Website;21.12.2020;;Closed Won;2020 Year End
0065G00000XIpQKQA1;003f400001HnSPFAA3;Donation;`3991;25;CTK Website;25.12.2020;;Closed Won;2020 Year End
0065G00000XIpRwQAL;003f40000172mZkAAI;Donation;`0443;500;CTK Website;27.12.2020;;Closed Won;2020 Year End
0065G00000XIpTxQAL;003f400001HnSN6AAN;Donation;`4835;300;CTK Website;28.12.2020;;Closed Won;2020 Year End
0065G00000XIpTyQAL;0035G00001cce2LQAQ;Donation;`3487;100;CTK Website;28.12.2020;;Closed Won;2020 Year End
0065G00000XIpVPQA1;003f400001R5ocrAAB;Donation;`2388;200;CTK Website;28.12.2020;;Closed Won;2020 Year End
0065G00000XIpXfQAL;003f40000172rFaAAI;Donation;`4945;100;CTK Website;29.12.2020;;Closed Won;2020 Year End
0065G00000XIpYTQA1;0035G00001cce4kQAA;Donation;`0018;100;CTK Website;29.12.2020;;Closed Won;2020 Year End
0065G00000XIpZCQA1;003f40000172q6YAAQ;Donation;`3782;250;CTK Website;30.12.2020;;Closed Won;2020 Thank You
0065G00000XIpZDQA1;003f40000172oLeAAI;Donation;`2302;100;CTK Website;31.12.2020;;Closed Won;2020 Year End
0065G00000XIpbdQAD;003f400001CwGMIAA3;Donation;`1735;500;CTK Website;30.12.2020;;Closed Won;2020 Year End
0065G00000XIpdVQAT;003f400001HnSQHAA3;Donation;`4696;500;CTK Website;30.12.2020;;Closed Won;2020 Year End
0065G00000XIpjDQAT;;Donation;`5298;500;Check;31.12.2020;;Closed Won;
0065G00000XIpkuQAD;;Donation;`2348;1000;Check;31.12.2020;;Closed Won;
0065G00000XIpkvQAD;;Donation;`5324;90;Check;31.12.2020;;Closed Won;
0065G00000XIpkwQAD;003f400001NoQmpAAF;Donation;`1069;10;Check;31.12.2020;;Closed Won;
0065G00000XIpkxQAD;0035G00001cceDrQAI;Donation;`2540;584,13;Check;31.12.2020;;Closed Won;
0065G00000XIpkyQAD;003f40000172nqaAAA;Donation;`1847;100;Check;31.12.2020;;Closed Won;2020 Year End
0065G00000XIpldQAD;;Donation;`4943;90;Check;31.12.2020;;Closed Won;
0065G00000XIpleQAD;0035G00001cceDrQAI;Donation;`2540;38,35;Check;31.12.2020;;Closed Won;
0065G00000XIplfQAD;003f400001HnSQMAA3;Donation;`2376;3000;Check;31.12.2020;;Closed Won;2020 Year End
0065G00000XIpp6QAD;003f400001HnSOTAA3;Donation;`3357;100;CTK Website;31.12.2020;;Closed Won;2020 Year End
0065G00000XIyQGQA1;003f40000172m1XAAQ;Donation;`0038;300;CTK Website;31.12.2020;;Closed Won;2020 Year End
0065G00000XIyQWQA1;0035G00001cd2s9QAA;Donation;`3981;100;CTK Website;4.01.2021;;Closed Won;
0065G00000XIyW5QAL;003f40000172pc0AAA;Donation;`3676;25;CTK Website;31.12.2020;;Closed Won;2020 Year End
0065G00000XIyXrQAL;003f40000172nqbAAA;Donation;`1878;50;CTK Website;31.12.2020;;Closed Won;2020 Year End
0065G00000XIyXwQAL;003f40000172nuoAAA;Donation;`2048;500;CTK Website;1.01.2021;;Closed Won;2020 Year End
0065G00000XIya9QAD;0035G00001cd315QAA;Donation;`1364;10;CTK Website;5.01.2021;;Closed Won;
0065G00000XIybyQAD;0035G00001cd3AcQAI;Donation;`4752;20;CTK Website;4.01.2021;;Closed Won;
0065G00000XJ9K1QAL;0035G00001cdNIRQA2;Donation;`3506;10;CTK Website;7.01.2021;;Closed Won;
0065G00000XJ9UtQAL;;Expansion Income;`2345;6045,24;;8.01.2021;;Payment Received;
0065G00000XJ9V8QAL;;Expansion Income;`2345;4637,48;;8.01.2021;;Payment Received;
0065G00000XJA7ZQAX;0035G00001cdO1FQAU;Donation;`3473;30;Facebook;24.12.2020;;Closed Won;
0065G00000XJAHaQAP;0035G00001cdO2cQAE;Donation;`1173;50;Facebook;8.12.2020;;Closed Won;
0065G00000XJAHbQAP;0035G00001cdO2dQAE;Donation;`1187;500;Facebook;28.12.2020;;Closed Won;
0065G00000XJAHcQAP;0035G00001cdO2eQAE;Donation;`1669;50;Facebook;15.12.2020;;Closed Won;
0065G00000XJAHdQAP;0035G00001cdO2fQAE;Donation;`1827;25;Facebook;15.12.2020;;Closed Won;
0065G00000XJAHeQAP;0035G00001cdO2gQAE;Donation;`1897;20;Facebook;16.12.2020;;Closed Won;
0065G00000XJAHfQAP;0035G00001cdO2hQAE;Donation;`2327;50;Facebook;29.12.2020;;Closed Won;
0065G00000XJAHgQAP;003f400001X0ac4AAB;Donation;`2362;25;Facebook;24.12.2020;;Closed Won;
0065G00000XJAHhQAP;0035G00001cdO2iQAE;Donation;`2401;60;Facebook;15.12.2020;;Closed Won;
0065G00000XJAHiQAP;0035G00001cdO2jQAE;Donation;`2539;25;Facebook;29.12.2020;;Closed Won;
0065G00000XJAHjQAP;0035G00001cdO2kQAE;Donation;`2872;50;Facebook;28.12.2020;;Closed Won;
0065G00000XJAHkQAP;0035G00001cdO2lQAE;Donation;`3094;20;Facebook;24.12.2020;;Closed Won;
0065G00000XJAHlQAP;0035G00001acrzNQAQ;Donation;`3199;28;Facebook;30.12.2020;;Closed Won;
0065G00000XJAHmQAP;0035G00001pjUqeQAE;Donation;`3473;25;Facebook;25.12.2020;;Closed Won;
0065G00000XJAHnQAP;0035G00001cdO2mQAE;Donation;`4114;10;Facebook;26.12.2020;;Closed Won;
0065G00000XJAHoQAP;0035G00001cdO2nQAE;Donation;`4212;10;Facebook;20.12.2020;;Closed Won;
0065G00000XJAHpQAP;0035G00001cdO2oQAE;Donation;`4433;65;Facebook;15.12.2020;;Closed Won;
0065G00000XJAHqQAP;0035G00001cdO2oQAE;Donation;`4433;65;Facebook;23.12.2020;;Closed Won;
0065G00000XJAHrQAP;0035G00001cdO2pQAE;Donation;`4534;25;Facebook;18.12.2020;;Closed Won;
0065G00000XJAHsQAP;0035G00001cdO2qQAE;Donation;`5181;40;Facebook;28.12.2020;;Closed Won;
0065G00000XJAHtQAP;0035G00001cdO2rQAE;Donation;`5220;50;Facebook;28.12.2020;;Closed Won;
0065G00000XJAHuQAP;0035G00001cdO2sQAE;Donation;`5259;30;Facebook;15.12.2020;;Closed Won;
0065G00000XJAHvQAP;0035G00001cdO2tQAE;Donation;`5261;20;Facebook;28.12.2020;;Closed Won;
0065G00000XJAHwQAP;003f400000GtcEPAAZ;Donation;`3838;769,24;Truist;23.12.2020;;Closed Won;United Way
0065G00000XJAI6QAP;003f40000172nr0AAA;Donation;`2012;76,94;Truist;23.12.2020;;Closed Won;United Way
0065G00000XJAIBQA5;003f4000018sDafAAE;Donation;`4319;153,84;Truist;23.12.2020;;Closed Won;United Way
0065G00000XJAIGQA5;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.12.2020;;Closed Won;2020 EWC
0065G00000XJAIuQAP;;Programmatic Revenue;`5324;10000;;1.01.2021;;Closed Won;
0065G00000XJLAsQAP;003f400001LtyYVAAZ;Donation;`4656;100;Facebook;31.10.2020;;Closed Won;
0065G00000XJLBCQA5;003f400001LtyYUAAZ;Donation;`4642;25;Facebook;31.10.2020;;Closed Won;
0065G00000XJLBDQA5;003f400001LtyYdAAJ;Donation;`4763;50;Facebook;31.10.2020;;Closed Won;
0065G00000XJLjgQAH;003f400001HnSOnAAN;Donation;`3572;25,2;Give Lively;23.06.2020;;Closed Won;
0065G00000XJLjvQAH;003f400001HnSOnAAN;Donation;`3572;25,2;CTK Website;23.08.2020;;Closed Won;
0065G00000XJLk5QAH;003f400001HnSOnAAN;Donation;`3572;25,2;CTK Website;23.11.2020;;Closed Won;
0065G00000XJLk6QAH;003f400001HnSOnAAN;Donation;`3572;25,2;CTK Website;23.12.2020;;Closed Won;
0065G00000XJNpsQAH;;Expansion Income;`2492;10628;;12.01.2021;;Payment Received;
0065G00000XJNqMQAX;;Donation;`0330;106,09;Check;12.01.2021;;Closed Won;
0065G00000XJNqgQAH;;Donation;`4705;350;Check;12.01.2021;;Closed Won;
0065G00000XJNsrQAH;0035G00001ce25GQAQ;Donation;`2190;200;CTK Website;10.01.2021;;Closed Won;
0065G00000XJNvlQAH;0035G00001ce2EwQAI;Donation;`1523;60,95;Facebook;5.01.2021;;Closed Won;
0065G00000XJNvmQAH;003f400001YOw33AAD;Donation;`3202;100;Facebook;6.01.2021;;Closed Won;
0065G00000XJNvnQAH;003f400001YOw5DAAT;Donation;`2362;70;Facebook;8.01.2021;;Closed Won;
0065G00000XJNvoQAH;003f400001X0aciAAB;Donation;`4962;40;Facebook;8.01.2021;;Closed Won;
0065G00000XJNvpQAH;003f400001YOw30AAD;Donation;`3622;25;Facebook;9.01.2021;;Closed Won;
0065G00000XJNvqQAH;0035G00001sS08xQAC;Donation;`5400;25;Facebook;9.01.2021;;Closed Won;
0065G00000XJNvrQAH;0035G00001ce2ExQAI;Donation;`0596;20;Facebook;9.01.2021;;Closed Won;
0065G00000XJNvsQAH;003f400001CwGxfAAF;Donation;`3558;40;Facebook;10.01.2021;;Closed Won;
0065G00000XJXj0QAH;003f400001X0ab3AAB;Donation;`4574;30;Qgiv;2.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJXooQAH;003f400001X0ab9AAB;Donation;`5508;100;Qgiv;3.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYSYQA5;003f400001X0abRAAR;Donation;`2774;30;Qgiv;6.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYSiQAP;003f400001X0abHAAR;Donation;`5466;45;Qgiv;4.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYSjQAP;003f400001X0abeAAB;Donation;`1989;10;Qgiv;11.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYSkQAP;003f400001X0ac4AAB;Donation;`2362;50;Qgiv;19.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTEQA5;003f400001X0abUAAR;Donation;`3271;20;Qgiv;9.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTFQA5;0035G00001pjUr1QAE;Donation;`2785;30;Qgiv;10.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTGQA5;003f400001X0acqAAB;Donation;`5354;20;Qgiv;29.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTTQA5;003f400001X0abkAAB;Donation;`1103;10;Qgiv;12.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTUQA5;003f400001X0abvAAB;Donation;`0267;30;Qgiv;16.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTdQAP;003f400001X0abbAAB;Donation;`4595;25;Qgiv;11.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTeQAP;003f400001X0acCAAR;Donation;`2855;20;Qgiv;21.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYTsQAP;003f400001X0abZAAR;Donation;`3371;20;Qgiv;10.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYURQA5;003f400001X0ac2AAB;Donation;`2926;20;Qgiv;19.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYUSQA5;003f400001X0acLAAR;Donation;`2498;50;Qgiv;23.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYUgQAP;003f400001X0acGAAR;Donation;`3371;100;Qgiv;21.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYUlQAP;003f400001X0acNAAR;Donation;`5126;20;Qgiv;25.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYXBQA5;0035G00002OePeBQAV;Donation;`1525;45;Qgiv;26.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYXGQA5;003f400001X0acVAAR;Donation;`4509;20;Qgiv;27.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYXHQA5;003f400001X0acvAAB;Donation;`3436;20;Qgiv;30.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYXQQA5;003f400001X0acfAAB;Donation;`5003;20;Qgiv;28.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYXfQAP;003f400001X0aceAAB;Donation;`1145;20;Qgiv;28.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYYMQA5;003f400001X0actAAB;Donation;`4618;275;Qgiv;30.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJYYbQAP;003f400001X0acxAAB;Donation;`2888;50;Qgiv;31.08.2020;;Closed Won;Lydie's Loop 2020
0065G00000XJf7QQAT;0035G00001cep5fQAA;Donation;`3687;50;CTK Website;19.01.2021;;Closed Won;
0065G00000XJf7kQAD;0035G00001cep6EQAQ;Donation;`5296;50;CTK Website;21.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XJf7zQAD;0035G00001cep5gQAA;Donation;`2938;50;CTK Website;22.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XJf8YQAT;0035G00001cep7lQAA;Donation;`0675;50;Facebook;19.01.2021;;Closed Won;
0065G00000XJmsZQAT;0035G00001cfAsCQAU;Donation;`1434;50;CTK Website;22.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XJmseQAD;0035G00001cfAu8QAE;Donation;`5035;30;CTK Website;24.01.2021;;Closed Won;
0065G00000XJmstQAD;0035G00001cfAv1QAE;Donation;`0874;100;CTK Website;25.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XJmsuQAD;003f40000172oEaAAI;Donation;`2279;100;Check;24.01.2021;;Closed Won;
0065G00000XJmt3QAD;;Expansion Income;`3532;165;;24.01.2021;;Payment Received;
0065G00000XJmt8QAD;003f40000172mVrAAI;Donation;`4042;16,1;Check;24.01.2021;;Closed Won;
0065G00000XJmtNQAT;;Expansion Income;`2345;2326,5;;17.01.2021;;Payment Received;
0065G00000XJmtcQAD;;Donation;`5221;100;Check;17.01.2021;;Closed Won;
0065G00000XJqWRQA1;0035G00001cd3AcQAI;Donation;`4752;20;CTK Website;4.02.2021;;Closed Won;
0065G00000XJqWSQA1;0035G00001cd3AcQAI;Donation;`4752;20;CTK Website;4.03.2021;;Closed Won;
0065G00000XJqWTQA1;0035G00001cd3AcQAI;Donation;`4752;20;CTK Website;4.04.2021;;Closed Won;
0065G00000XJqWUQA1;0035G00001cd3AcQAI;Donation;`4752;20;CTK Website;4.05.2021;;Closed Won;
0065G00000XJqWVQA1;0035G00001cd3AcQAI;Donation;`4752;20;CTK Website;4.06.2021;;Closed Won;
0065G00000XJqWWQA1;0035G00001cd3AcQAI;Donation;`4752;20;;4.07.2021;;Closed Lost;
0065G00000XJqWXQA1;0035G00001cd3AcQAI;Donation;`4752;20;;4.08.2021;;Closed Lost;
0065G00000XJqWYQA1;0035G00001cd3AcQAI;Donation;`4752;20;;4.09.2021;;Closed Lost;
0065G00000XJqWZQA1;0035G00001cd3AcQAI;Donation;`4752;20;;4.10.2021;;Closed Lost;
0065G00000XJqWaQAL;0035G00001cd3AcQAI;Donation;`4752;20;;4.11.2021;;Closed Lost;
0065G00000XJqWbQAL;0035G00001cd3AcQAI;Donation;`4752;20;;4.12.2021;;Closed Lost;
0065G00000XJqZkQAL;0035G00001cfJdgQAE;Donation;`3137;50;Facebook;24.01.2021;;Closed Won;
0065G00000XJqbCQAT;0035G00001cfJlGQAU;Donation;`2328;50;Facebook;26.01.2021;;Closed Won;
0065G00000XJvfjQAD;0035G00001ed8foQAA;Donation;`5256;51,43;Give Lively;25.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XJvkZQAT;0035G00001nrImPQAU;Donation;`2854;15,64;Give Lively;24.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XJvkoQAD;0035G00001ed9zVQAQ;Donation;`0294;25,87;Give Lively;22.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XJvl3QAD;003f400000FhJtbAAF;Donation;`4244;1,33;Give Lively;22.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5IQQA1;0035G00001edcucQAA;Donation;`0394;5;CTK Website;29.01.2021;;Closed Won;
0065G00000XK5LoQAL;0035G00001efaIOQAY;Donation;`5323;102,56;Give Lively;14.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5OMQA1;003f400000FhJtbAAF;Donation;`4244;15,64;Give Lively;14.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5ONQA1;0035G00001eddObQAI;Donation;`4725;100;Give Lively;14.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5OqQAL;003f400001YOw3pAAD;Donation;`5293;15;Give Lively;14.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5PKQA1;003f400001X0acSAAR;Donation;`4051;25,87;Give Lively;15.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5PLQA1;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.11.2020;;Closed Won;
0065G00000XK5PZQA1;0035G00001eddS9QAI;Donation;`3204;51,43;Give Lively;18.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5PaQAL;0035G00001eddSYQAY;Donation;`5323;15,64;Give Lively;21.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5PbQAL;0035G00001eddSZQAY;Donation;`3158;25;Give Lively;28.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5PtQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;21.01.2021;;Closed Won;
0065G00000XK5PuQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.02.2021;;Closed Won;
0065G00000XK5PvQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.03.2021;;Closed Won;
0065G00000XK5PwQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.04.2021;;Closed Won;
0065G00000XK5PxQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.05.2021;;Closed Won;
0065G00000XK5PyQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.06.2021;;Closed Won;
0065G00000XK5PzQAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.07.2021;;Closed Won;
0065G00000XK5Q0QAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.08.2021;;Closed Won;
0065G00000XK5Q1QAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.09.2021;;Closed Won;
0065G00000XK5Q2QAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.10.2021;;Closed Won;
0065G00000XK5Q3QAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.11.2021;;Closed Won;
0065G00000XK5Q4QAL;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.12.2021;;Closed Won;
0065G00000XK5QFQA1;0035G00001eddUAQAY;Donation;`2174;51,43;Give Lively;21.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5QGQA1;0035G00001eddW1QAI;Donation;`1576;51,43;Give Lively;22.01.2021;;Closed Won;Welliver Memorial 2020
0065G00000XK5QeQAL;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.01.2021;;Closed Won;
0065G00000XK5QfQAL;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.02.2021;;Closed Won;
0065G00000XK5QgQAL;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.03.2021;;Closed Won;
0065G00000XK5QhQAL;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.04.2021;;Closed Won;
0065G00000XK5QiQAL;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.05.2021;;Closed Won;
0065G00000XK5QjQAL;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.06.2021;;Closed Won;
0065G00000XK5QkQAL;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.07.2021;;Closed Won;
